du-id,measTimeStampRf,nrCellIdentity,throughput,x,y,availPrbDl,availPrbUl,measPeriodPrb,pdcpBytesUl,pdcpBytesDl,measPeriodPdcpBytes
1012,2021-06-11T05:40:33.540,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.540,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.540,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.540,c13/B13,0.330078835769254,1664.0,-1109.0,1,1,10,377.619115587229,377.619115587229,10.0
1013,2021-06-11T05:40:33.540,c13/N77,0.3,1664.0,-1109.0,197,197,10,344.06400000000025,344.06400000000025,10.0
1001,2021-06-11T05:40:33.550,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.550,c1/B13,0.366153017581554,0.0,0.0,1,1,10,422.1601008404298,422.1601008404298,10.0
1001,2021-06-11T05:40:33.550,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.550,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.550,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.550,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.550,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.550,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,446.78580475844944,446.78580475844944,10.0
1003,2021-06-11T05:40:33.550,c3/N77,0.2,-139.0,-1109.0,222,222,10,231.4240000000001,231.4240000000001,10.0
1004,2021-06-11T05:40:33.550,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.550,c4/B13,0.25,832.0,-555.0,26,26,10,286.7200000000002,286.7200000000002,10.0
1004,2021-06-11T05:40:33.550,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.550,c5/B2,0.25,832.0,555.0,36,36,10,289.2800000000002,289.2800000000002,10.0
1005,2021-06-11T05:40:33.550,c5/B13,0.346919934321423,832.0,555.0,1,1,10,401.4255606118873,401.4255606118873,10.0
1005,2021-06-11T05:40:33.550,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.550,c6/B2,0.332566708956584,0.0,1109.0,0,0,10,384.79617797272,384.79617797272,10.0
1006,2021-06-11T05:40:33.550,c6/B13,0.392576322015657,0.0,1109.0,0,0,10,454.2601617664952,454.2601617664952,10.0
1006,2021-06-11T05:40:33.550,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.550,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.550,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.550,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.550,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.550,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.550,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.550,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.550,c9/B13,0.1,-1941.0,-1109.0,66,66,10,115.71200000000007,115.71200000000007,10.0
1009,2021-06-11T05:40:33.550,c9/N77,0.1,-1941.0,-1109.0,247,247,10,115.71200000000007,115.71200000000007,10.0
1010,2021-06-11T05:40:33.550,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.550,c10/B13,0.2,-1109.0,-1664.0,38,38,10,231.4240000000001,231.4240000000001,10.0
1010,2021-06-11T05:40:33.550,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.550,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.550,c11/B13,0.25,0.0,-2219.0,33,33,10,286.7200000000002,286.7200000000002,10.0
1011,2021-06-11T05:40:33.550,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.550,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.550,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.550,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.550,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.550,c13/B13,0.330093716424208,1664.0,-1109.0,1,1,10,380.99927524341285,380.99927524341285,10.0
1013,2021-06-11T05:40:33.550,c13/N77,0.3,1664.0,-1109.0,197,197,10,347.13600000000025,347.13600000000025,10.0
1001,2021-06-11T05:40:33.560,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.560,c1/B13,0.366176992266641,0.0,0.0,1,1,10,425.9097532412402,425.9097532412402,10.0
1001,2021-06-11T05:40:33.560,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.560,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.560,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.560,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.560,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.560,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,450.73966143772776,450.73966143772776,10.0
1003,2021-06-11T05:40:33.560,c3/N77,0.2,-139.0,-1109.0,222,222,10,233.4720000000001,233.4720000000001,10.0
1004,2021-06-11T05:40:33.560,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.560,c4/B13,0.25,832.0,-555.0,26,26,10,289.2800000000002,289.2800000000002,10.0
1004,2021-06-11T05:40:33.560,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.560,c5/B2,0.25,832.0,555.0,36,36,10,291.8400000000002,291.8400000000002,10.0
1005,2021-06-11T05:40:33.560,c5/B13,0.346919971606185,832.0,555.0,1,1,10,404.97802112113465,404.97802112113465,10.0
1005,2021-06-11T05:40:33.560,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.560,c6/B2,0.332567070259052,0.0,1109.0,0,0,10,388.2016647721727,388.2016647721727,10.0
1006,2021-06-11T05:40:33.560,c6/B13,0.392576287295708,0.0,1109.0,0,0,10,458.2801429484032,458.2801429484032,10.0
1006,2021-06-11T05:40:33.560,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.560,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.560,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.560,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.560,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.560,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.560,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.560,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.560,c9/B13,0.1,-1941.0,-1109.0,66,66,10,116.73600000000008,116.73600000000008,10.0
1009,2021-06-11T05:40:33.560,c9/N77,0.1,-1941.0,-1109.0,247,247,10,116.73600000000008,116.73600000000008,10.0
1010,2021-06-11T05:40:33.560,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.560,c10/B13,0.2,-1109.0,-1664.0,38,38,10,233.4720000000001,233.4720000000001,10.0
1010,2021-06-11T05:40:33.560,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.560,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.560,c11/B13,0.25,0.0,-2219.0,33,33,10,289.2800000000002,289.2800000000002,10.0
1011,2021-06-11T05:40:33.560,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.560,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.560,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.560,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.560,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.560,c13/B13,0.330108599384919,1664.0,-1109.0,1,1,10,384.3795873011144,384.3795873011144,10.0
1013,2021-06-11T05:40:33.560,c13/N77,0.3,1664.0,-1109.0,197,197,10,350.20800000000025,350.20800000000025,10.0
1001,2021-06-11T05:40:33.570,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.570,c1/B13,0.366200979770972,0.0,0.0,1,1,10,429.6596512740949,429.6596512740949,10.0
1001,2021-06-11T05:40:33.570,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.570,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.570,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.570,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.570,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.570,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,454.6935181170061,454.6935181170061,10.0
1003,2021-06-11T05:40:33.570,c3/N77,0.2,-139.0,-1109.0,222,222,10,235.52000000000007,235.52000000000007,10.0
1004,2021-06-11T05:40:33.570,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.570,c4/B13,0.25,832.0,-555.0,26,26,10,291.8400000000002,291.8400000000002,10.0
1004,2021-06-11T05:40:33.570,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.570,c5/B2,0.25,832.0,555.0,36,36,10,294.4000000000002,294.4000000000002,10.0
1005,2021-06-11T05:40:33.570,c5/B13,0.346920008883721,832.0,555.0,1,1,10,408.530482012104,408.530482012104,10.0
1005,2021-06-11T05:40:33.570,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.570,c6/B2,0.332567431561375,0.0,1109.0,0,0,10,391.6071552713612,391.6071552713612,10.0
1006,2021-06-11T05:40:33.570,c6/B13,0.392576252575039,0.0,1109.0,0,0,10,462.3001237747716,462.3001237747716,10.0
1006,2021-06-11T05:40:33.570,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.570,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.570,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.570,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.570,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.570,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.570,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.570,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.570,c9/B13,0.1,-1941.0,-1109.0,66,66,10,117.76000000000008,117.76000000000008,10.0
1009,2021-06-11T05:40:33.570,c9/N77,0.1,-1941.0,-1109.0,247,247,10,117.76000000000008,117.76000000000008,10.0
1010,2021-06-11T05:40:33.570,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.570,c10/B13,0.2,-1109.0,-1664.0,38,38,10,235.52000000000007,235.52000000000007,10.0
1010,2021-06-11T05:40:33.570,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.570,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.570,c11/B13,0.25,0.0,-2219.0,33,33,10,291.8400000000002,291.8400000000002,10.0
1011,2021-06-11T05:40:33.570,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.570,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.570,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.570,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.570,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.570,c13/B13,0.330123484652077,1664.0,-1109.0,1,1,10,387.7600517839517,387.7600517839517,10.0
1013,2021-06-11T05:40:33.570,c13/N77,0.3,1664.0,-1109.0,197,197,10,353.28000000000026,353.28000000000026,10.0
1001,2021-06-11T05:40:33.580,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.580,c1/B13,0.366224980107944,0.0,0.0,1,1,10,433.40979507040026,433.40979507040026,10.0
1001,2021-06-11T05:40:33.580,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.580,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.580,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.580,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.580,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.580,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,458.6473747962844,458.6473747962844,10.0
1003,2021-06-11T05:40:33.580,c3/N77,0.2,-139.0,-1109.0,222,222,10,237.56800000000013,237.56800000000013,10.0
1004,2021-06-11T05:40:33.580,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.580,c4/B13,0.25,832.0,-555.0,26,26,10,294.4000000000002,294.4000000000002,10.0
1004,2021-06-11T05:40:33.580,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.580,c5/B2,0.25,832.0,555.0,36,36,10,296.9600000000002,296.9600000000002,10.0
1005,2021-06-11T05:40:33.580,c5/B13,0.346920046154031,832.0,555.0,1,1,10,412.0829432847213,412.0829432847213,10.0
1005,2021-06-11T05:40:33.580,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.580,c6/B2,0.332567792863554,0.0,1109.0,0,0,10,395.012649470284,395.012649470284,10.0
1006,2021-06-11T05:40:33.580,c6/B13,0.392576217853651,0.0,1109.0,0,0,10,466.320104245593,466.320104245593,10.0
1006,2021-06-11T05:40:33.580,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.580,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.580,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.580,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.580,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.580,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.580,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.580,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.580,c9/B13,0.1,-1941.0,-1109.0,66,66,10,118.78400000000008,118.78400000000008,10.0
1009,2021-06-11T05:40:33.580,c9/N77,0.1,-1941.0,-1109.0,247,247,10,118.78400000000008,118.78400000000008,10.0
1010,2021-06-11T05:40:33.580,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.580,c10/B13,0.2,-1109.0,-1664.0,38,38,10,237.56800000000013,237.56800000000013,10.0
1010,2021-06-11T05:40:33.580,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.580,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.580,c11/B13,0.25,0.0,-2219.0,33,33,10,294.4000000000002,294.4000000000002,10.0
1011,2021-06-11T05:40:33.580,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.580,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.580,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.580,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.580,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.580,c13/B13,0.330138372226372,1664.0,-1109.0,1,1,10,391.1406687155498,391.1406687155498,10.0
1013,2021-06-11T05:40:33.580,c13/N77,0.3,1664.0,-1109.0,197,197,10,356.35200000000026,356.35200000000026,10.0
1001,2021-06-11T05:40:33.590,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.590,c1/B13,0.36624899329098,0.0,0.0,1,1,10,437.1601847616999,437.1601847616999,10.0
1001,2021-06-11T05:40:33.590,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.590,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.590,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.590,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.590,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.590,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,462.6012314755627,462.6012314755627,10.0
1003,2021-06-11T05:40:33.590,c3/N77,0.2,-139.0,-1109.0,222,222,10,239.61600000000016,239.61600000000016,10.0
1004,2021-06-11T05:40:33.590,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.590,c4/B13,0.25,832.0,-555.0,26,26,10,296.9600000000002,296.9600000000002,10.0
1004,2021-06-11T05:40:33.590,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.590,c5/B2,0.25,832.0,555.0,36,36,10,299.5200000000002,299.5200000000002,10.0
1005,2021-06-11T05:40:33.590,c5/B13,0.346920083417115,832.0,555.0,1,1,10,415.6354049389125,415.6354049389125,10.0
1005,2021-06-11T05:40:33.590,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.590,c6/B2,0.332568154165588,0.0,1109.0,0,0,10,398.4181473689396,398.4181473689396,10.0
1006,2021-06-11T05:40:33.590,c6/B13,0.392576183131543,0.0,1109.0,0,0,10,470.34008436086,470.34008436086,10.0
1006,2021-06-11T05:40:33.590,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.590,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.590,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.590,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.590,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.590,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.590,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.590,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.590,c9/B13,0.1,-1941.0,-1109.0,66,66,10,119.80800000000008,119.80800000000008,10.0
1009,2021-06-11T05:40:33.590,c9/N77,0.1,-1941.0,-1109.0,247,247,10,119.80800000000008,119.80800000000008,10.0
1010,2021-06-11T05:40:33.590,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.590,c10/B13,0.2,-1109.0,-1664.0,38,38,10,239.61600000000016,239.61600000000016,10.0
1010,2021-06-11T05:40:33.590,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.590,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.590,c11/B13,0.25,0.0,-2219.0,33,33,10,296.9600000000002,296.9600000000002,10.0
1011,2021-06-11T05:40:33.590,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.590,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.590,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.590,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.590,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.590,c13/B13,0.330153262108495,1664.0,-1109.0,1,1,10,394.5214381195408,394.5214381195408,10.0
1013,2021-06-11T05:40:33.590,c13/N77,0.3,1664.0,-1109.0,197,197,10,359.42400000000026,359.42400000000026,10.0
1001,2021-06-11T05:40:33.600,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.600,c1/B13,0.36627301933352,0.0,0.0,1,1,10,440.9108204796751,440.9108204796751,10.0
1001,2021-06-11T05:40:33.600,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.600,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.600,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.600,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.600,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.600,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,466.555088154841,466.555088154841,10.0
1003,2021-06-11T05:40:33.600,c3/N77,0.2,-139.0,-1109.0,222,222,10,241.6640000000002,241.6640000000002,10.0
1004,2021-06-11T05:40:33.600,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.600,c4/B13,0.25,832.0,-555.0,26,26,10,299.5200000000002,299.5200000000002,10.0
1004,2021-06-11T05:40:33.600,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.600,c5/B2,0.25,832.0,555.0,36,36,10,302.0800000000002,302.0800000000002,10.0
1005,2021-06-11T05:40:33.600,c5/B13,0.346920120672974,832.0,555.0,1,1,10,419.18786697460376,419.18786697460376,10.0
1005,2021-06-11T05:40:33.600,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.600,c6/B2,0.332568515467477,0.0,1109.0,0,0,10,401.82364896732656,401.82364896732656,10.0
1006,2021-06-11T05:40:33.600,c6/B13,0.392576148408715,0.0,1109.0,0,0,10,474.36006412056526,474.36006412056526,10.0
1006,2021-06-11T05:40:33.600,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.600,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.600,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.600,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.600,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.600,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.600,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.600,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.600,c9/B13,0.1,-1941.0,-1109.0,66,66,10,120.8320000000001,120.8320000000001,10.0
1009,2021-06-11T05:40:33.600,c9/N77,0.1,-1941.0,-1109.0,247,247,10,120.8320000000001,120.8320000000001,10.0
1010,2021-06-11T05:40:33.600,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.600,c10/B13,0.2,-1109.0,-1664.0,38,38,10,241.6640000000002,241.6640000000002,10.0
1010,2021-06-11T05:40:33.600,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.600,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.600,c11/B13,0.25,0.0,-2219.0,33,33,10,299.5200000000002,299.5200000000002,10.0
1011,2021-06-11T05:40:33.600,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.600,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
